type,weight,fragile,destination
Documents,0.7,False,Kota Kinabalu
Furniture,24.4,False,Kuching
Furniture,35.5,True,Kuching
Electronics,5.3,True,Penang
Food,1.4,True,Johor Bahru
Clothing,3.8,False,Johor Bahru
Clothing,0.6,False,Kuching
Food,2.8,False,Kuching
Furniture,31.4,False,Johor Bahru
Electronics,17.1,True,Kota Kinabalu
Machinery,54.1,False,Johor Bahru
Furniture,23.0,False,Penang
Clothing,1.4,False,Kuching
Machinery,46.6,False,Johor Bahru
Food,9.1,True,Kuching
Machinery,38.8,False,Kuching
Furniture,43.8,False,Kota Kinabalu
Furniture,22.6,False,Kuching
Documents,1.0,False,Johor Bahru
Documents,1.1,False,Johor Bahru
Electronics,16.6,True,Kota Kinabalu
Clothing,1.3,False,Kuching
Electronics,18.2,True,Johor Bahru
Electronics,20.0,True,Kuching
Electronics,11.9,True,Kota Kinabalu
Documents,1.7,False,Kota Kinabalu
Food,7.0,False,Kuala Lumpur
Clothing,1.0,False,Kota Kinabalu
Machinery,65.5,False,Kuching
Furniture,36.1,True,Kota Kinabalu
Electronics,6.9,True,Kuching
Documents,1.4,False,Kuala Lumpur
Furniture,36.8,False,Kuching
Food,5.5,False,Penang
Furniture,20.7,False,Kuala Lumpur
Clothing,3.6,False,Kuching
Machinery,40.4,False,Penang
Documents,1.0,False,Kuching
Furniture,33.6,False,Kuching
Machinery,32.6,True,Kota Kinabalu
Furniture,21.8,True,Kuching
Clothing,1.2,False,Penang
Documents,1.7,False,Kota Kinabalu
Documents,0.5,False,Penang
Furniture,46.8,False,Penang
Electronics,16.3,True,Johor Bahru
Documents,1.6,False,Kuala Lumpur
Furniture,35.0,False,Kuching
Furniture,46.0,False,Johor Bahru
Documents,0.6,False,Kuching
Electronics,15.5,False,Kuala Lumpur
Clothing,4.9,False,Johor Bahru
Furniture,24.3,False,Kuala Lumpur
Furniture,34.6,False,Kuching
Clothing,3.3,False,Penang
Furniture,39.4,False,Kota Kinabalu
Documents,0.9,False,Kuching
Electronics,19.0,True,Kuching
Documents,1.5,False,Kuching
Clothing,2.6,False,Kota Kinabalu
Clothing,1.0,False,Penang
Clothing,3.6,False,Kuching
Documents,1.7,False,Johor Bahru
Furniture,32.5,False,Kota Kinabalu
Machinery,30.5,False,Penang
Clothing,3.7,False,Kuala Lumpur
Electronics,18.1,True,Johor Bahru
Food,2.3,False,Kota Kinabalu
Electronics,5.9,False,Kota Kinabalu
Furniture,31.3,False,Kuala Lumpur
Machinery,63.3,False,Kuching
Furniture,26.5,False,Penang
Electronics,12.6,True,Penang
Clothing,1.9,False,Penang
Furniture,27.4,False,Kuching
Furniture,21.9,False,Johor Bahru
Furniture,35.4,True,Kuching
Documents,1.1,False,Johor Bahru
Documents,1.7,True,Penang
Documents,1.3,True,Kuala Lumpur
Electronics,18.8,True,Johor Bahru
Electronics,19.9,True,Kuala Lumpur
Machinery,56.2,False,Penang
Furniture,39.3,False,Penang
Documents,1.2,False,Johor Bahru
Electronics,10.6,True,Kota Kinabalu
Documents,1.8,False,Penang
Machinery,49.4,True,Johor Bahru
Electronics,15.1,True,Johor Bahru
Documents,1.0,True,Penang
Furniture,44.7,False,Johor Bahru
Food,9.6,False,Penang
Clothing,2.1,False,Johor Bahru
Furniture,40.8,False,Penang
Clothing,3.9,False,Kuching
Food,6.7,True,Kuala Lumpur
Electronics,16.1,True,Kuching
Electronics,10.8,True,Kuching
Electronics,7.4,True,Kuala Lumpur
Electronics,17.1,False,Kota Kinabalu
Machinery,67.9,False,Johor Bahru
Machinery,44.7,False,Kota Kinabalu
Electronics,9.7,True,Kota Kinabalu
Furniture,35.3,True,Johor Bahru
Clothing,1.7,False,Kuching
Food,2.1,False,Kuala Lumpur
Machinery,30.7,False,Kota Kinabalu
Clothing,1.0,False,Penang
Documents,1.9,False,Penang
Food,1.2,False,Kuala Lumpur
Food,5.4,False,Kuching
Electronics,17.6,True,Kota Kinabalu
Food,7.4,True,Penang
Documents,1.0,True,Kota Kinabalu
Documents,1.4,False,Johor Bahru
Food,8.5,True,Kuala Lumpur
Furniture,48.7,False,Penang
Documents,0.9,False,Kuala Lumpur
Clothing,0.6,False,Kota Kinabalu
Documents,1.0,False,Kota Kinabalu
Electronics,5.4,True,Kota Kinabalu
Electronics,11.2,True,Johor Bahru
Food,3.0,True,Johor Bahru
Machinery,31.3,False,Kota Kinabalu
Machinery,33.4,False,Kuala Lumpur
Food,7.8,True,Johor Bahru
Electronics,5.9,True,Kuala Lumpur
Electronics,14.8,True,Kota Kinabalu
Documents,0.7,False,Johor Bahru
Electronics,7.2,False,Penang
Furniture,39.8,False,Kuching
Machinery,41.9,False,Johor Bahru
Clothing,4.4,False,Kuala Lumpur
Documents,1.2,True,Kuala Lumpur
Documents,1.8,False,Kuala Lumpur
Food,5.6,True,Johor Bahru
Clothing,2.3,False,Kuching
Electronics,10.5,True,Penang
Machinery,35.0,False,Kuala Lumpur
Clothing,4.5,False,Kuching
Food,6.0,True,Kota Kinabalu
Machinery,66.8,False,Kota Kinabalu
Furniture,48.7,False,Kota Kinabalu
Electronics,6.5,True,Kuching
Electronics,7.2,True,Penang
Electronics,11.5,True,Kuala Lumpur
Clothing,3.6,False,Kuala Lumpur
Machinery,52.8,False,Kuching
Food,6.0,True,Kuala Lumpur
Furniture,40.2,True,Kota Kinabalu
Machinery,66.7,False,Kuching
Electronics,10.0,True,Kota Kinabalu
Furniture,42.0,False,Penang
Food,2.3,True,Penang
Food,1.4,True,Johor Bahru
Electronics,12.8,True,Penang
Electronics,19.4,True,Johor Bahru
Clothing,0.8,False,Kuching
Food,4.6,True,Kuala Lumpur
Furniture,46.3,False,Kota Kinabalu
Documents,1.6,False,Kuching
Machinery,59.5,True,Kota Kinabalu
Machinery,36.7,False,Kuala Lumpur
Electronics,7.2,True,Johor Bahru
Electronics,5.1,True,Kuching
Documents,0.7,False,Johor Bahru
Clothing,2.7,False,Johor Bahru
Electronics,12.0,True,Penang
Clothing,1.5,False,Penang
Electronics,5.4,True,Kota Kinabalu
Clothing,0.5,False,Johor Bahru
Furniture,21.4,True,Johor Bahru
Furniture,40.5,False,Johor Bahru
Food,4.8,False,Kuala Lumpur
Food,2.2,False,Kota Kinabalu
Electronics,15.3,True,Kuala Lumpur
Documents,1.6,False,Johor Bahru
Furniture,36.5,True,Penang
Furniture,27.0,False,Kota Kinabalu
Documents,0.8,False,Kuching
Machinery,37.3,True,Kota Kinabalu
Electronics,14.7,True,Kuching
Documents,0.9,False,Kota Kinabalu
Clothing,4.6,False,Kuching
Machinery,37.7,False,Kota Kinabalu
Furniture,41.8,False,Kuching
Clothing,4.8,False,Kuala Lumpur
Furniture,42.6,False,Kuala Lumpur
Clothing,2.4,False,Kuching
Clothing,2.5,False,Kota Kinabalu
Electronics,10.9,True,Penang
Electronics,15.6,True,Kota Kinabalu
Furniture,24.0,False,Kuala Lumpur
Documents,1.5,False,Johor Bahru
Electronics,7.5,True,Kota Kinabalu
Food,1.9,True,Johor Bahru
Electronics,10.8,True,Kuala Lumpur
Machinery,32.1,False,Penang
Electronics,18.1,False,Kuching
Clothing,3.3,False,Penang
Clothing,4.8,False,Kota Kinabalu
Documents,1.1,True,Penang
Furniture,31.8,False,Penang
Electronics,18.4,True,Penang
Documents,1.9,False,Johor Bahru
Documents,0.5,False,Kuala Lumpur
Furniture,48.6,True,Kuala Lumpur
Food,1.8,True,Kuala Lumpur
Electronics,12.5,True,Kuching
Food,8.1,True,Penang
Furniture,28.1,False,Kuching
Furniture,23.8,True,Johor Bahru
Food,2.6,False,Johor Bahru
Furniture,24.7,False,Kuching
Furniture,42.4,False,Kuala Lumpur
Clothing,2.0,False,Kuala Lumpur
Electronics,13.6,True,Johor Bahru
Food,8.0,True,Kuching
Machinery,56.0,False,Penang
Machinery,50.6,False,Penang
Machinery,44.9,False,Kota Kinabalu
Clothing,3.5,False,Kota Kinabalu
Electronics,18.0,True,Kuching
Electronics,10.8,True,Kota Kinabalu
Machinery,63.1,True,Kota Kinabalu
Documents,1.5,False,Kuching
Documents,0.5,False,Kuala Lumpur
Documents,1.5,False,Kuching
Machinery,38.5,True,Kuala Lumpur
Documents,1.3,False,Kuching
Electronics,10.4,True,Kuala Lumpur
Machinery,33.0,False,Kota Kinabalu
Electronics,18.3,True,Kuala Lumpur
Furniture,30.3,False,Kota Kinabalu
Food,4.9,False,Penang
Furniture,23.1,False,Kuala Lumpur
Machinery,49.4,False,Johor Bahru
Electronics,17.2,False,Kuala Lumpur
Machinery,48.2,False,Kuching
Clothing,0.9,False,Kuching
Electronics,12.1,True,Kuala Lumpur
Food,9.6,False,Penang
Clothing,1.0,False,Kuala Lumpur
Food,3.3,False,Johor Bahru
Food,2.1,False,Kuching
Machinery,64.5,False,Kota Kinabalu
Machinery,46.8,False,Kuala Lumpur
Electronics,8.9,True,Kota Kinabalu
Machinery,45.0,False,Johor Bahru
Electronics,16.4,True,Kota Kinabalu
Documents,1.8,False,Kota Kinabalu
Machinery,62.4,False,Penang
Machinery,44.9,True,Kuching
Electronics,19.3,True,Kuala Lumpur
Machinery,53.4,False,Johor Bahru
Furniture,22.8,False,Kuala Lumpur
Machinery,50.8,False,Johor Bahru
Furniture,44.4,False,Johor Bahru
Electronics,13.4,False,Kuching
Documents,1.8,False,Penang
Documents,1.3,True,Kota Kinabalu
Electronics,13.6,True,Kuching
Electronics,7.4,True,Johor Bahru
Machinery,63.8,False,Kota Kinabalu
Machinery,38.2,True,Kuching
Machinery,56.9,True,Kota Kinabalu
Furniture,44.7,True,Kota Kinabalu
Electronics,15.4,True,Kuching
Clothing,4.0,True,Kuching
Clothing,4.1,False,Kuching
Furniture,40.8,False,Johor Bahru
Documents,0.7,False,Kota Kinabalu
Electronics,5.2,False,Johor Bahru
Documents,1.5,False,Penang
Machinery,34.9,False,Johor Bahru
Food,5.8,True,Johor Bahru
Documents,1.4,False,Penang
Electronics,7.7,True,Kuala Lumpur
Documents,1.9,False,Penang
Electronics,9.5,False,Johor Bahru
Documents,1.9,False,Kuching
Clothing,2.5,False,Kota Kinabalu
Electronics,15.6,True,Kuching
Electronics,9.8,True,Penang
Clothing,0.6,False,Johor Bahru
Furniture,22.9,False,Johor Bahru
Clothing,1.6,False,Kota Kinabalu
Electronics,17.8,True,Penang
Furniture,25.0,True,Kota Kinabalu
Machinery,63.0,False,Kota Kinabalu
Documents,1.9,False,Penang
Food,8.5,False,Penang
Furniture,40.2,False,Kota Kinabalu
Machinery,60.9,True,Penang
Furniture,40.7,False,Johor Bahru
Furniture,28.7,False,Kuala Lumpur
Machinery,41.3,False,Penang
Documents,1.6,False,Kuala Lumpur
Machinery,35.7,False,Penang
Furniture,34.5,False,Johor Bahru
Food,1.1,False,Kota Kinabalu
Documents,1.3,False,Kuala Lumpur
Documents,1.6,False,Kuching
Clothing,2.1,False,Penang
Clothing,2.5,False,Johor Bahru
Electronics,16.3,True,Penang
Clothing,2.7,False,Kuala Lumpur
Furniture,27.7,False,Kota Kinabalu
Machinery,33.2,False,Penang
Food,8.8,False,Kuching
Clothing,3.0,False,Johor Bahru
Electronics,13.7,True,Penang
Furniture,32.5,False,Johor Bahru
Documents,0.6,True,Kuala Lumpur
Machinery,50.3,False,Johor Bahru
Electronics,14.1,True,Penang
Food,5.7,False,Johor Bahru
Clothing,2.5,False,Kota Kinabalu
Electronics,6.5,False,Kuching
Documents,1.4,False,Penang
Clothing,4.1,False,Kuching
Clothing,0.9,False,Johor Bahru
Documents,1.2,False,Penang
Furniture,33.6,True,Kota Kinabalu
Clothing,1.7,True,Kota Kinabalu
Food,9.2,False,Johor Bahru
Furniture,24.4,True,Kuching
Clothing,2.2,False,Johor Bahru
Furniture,49.6,False,Kuching
Food,9.8,True,Kuala Lumpur
Furniture,22.2,True,Kota Kinabalu
Food,1.3,False,Penang
Food,1.7,False,Kota Kinabalu
Machinery,59.6,False,Kuching
Clothing,2.3,False,Johor Bahru
Machinery,55.3,False,Penang
Clothing,3.7,False,Kuching
Machinery,49.6,False,Kuala Lumpur
Clothing,2.7,False,Johor Bahru
Food,1.9,False,Kuala Lumpur
Electronics,17.4,True,Johor Bahru
Machinery,46.7,False,Kuching
Machinery,55.9,False,Penang
Furniture,23.7,False,Kuala Lumpur
Electronics,18.5,False,Kota Kinabalu
Machinery,43.7,False,Penang
Documents,1.0,False,Kuching
Documents,1.3,False,Kuching
Machinery,38.2,False,Johor Bahru
Clothing,0.9,False,Kuching
Clothing,3.9,False,Kota Kinabalu
Documents,0.7,False,Johor Bahru
Food,6.2,True,Kota Kinabalu
Furniture,26.6,False,Kota Kinabalu
Furniture,22.4,False,Kuala Lumpur
Food,9.3,True,Johor Bahru
Food,9.9,False,Penang
Furniture,34.5,False,Johor Bahru
Food,1.3,False,Penang
Food,2.9,False,Kota Kinabalu
Food,4.7,True,Johor Bahru
Furniture,48.8,True,Kuching
Machinery,33.3,False,Penang
Electronics,8.5,False,Penang
Machinery,48.4,False,Johor Bahru
Clothing,1.4,False,Johor Bahru
Clothing,3.8,False,Kuching
Food,6.6,True,Kuching
Furniture,22.3,False,Johor Bahru
Clothing,2.2,False,Kota Kinabalu
Furniture,26.9,False,Kuala Lumpur
Electronics,8.7,True,Kota Kinabalu
Machinery,43.9,False,Kota Kinabalu
Clothing,2.1,False,Kuala Lumpur
Machinery,35.1,False,Kuala Lumpur
Machinery,50.4,False,Penang
Documents,0.7,False,Kuching
Machinery,50.3,False,Johor Bahru
Furniture,36.4,False,Johor Bahru
Food,3.0,False,Johor Bahru
Furniture,49.8,True,Kuala Lumpur
Machinery,37.2,True,Kuching
Clothing,1.5,False,Johor Bahru
Documents,0.8,False,Kota Kinabalu
Machinery,50.7,True,Penang
Electronics,7.1,True,Kuching
Electronics,9.1,False,Kuching
Machinery,49.8,True,Kuala Lumpur
Electronics,6.9,True,Kota Kinabalu
Documents,1.9,False,Kuala Lumpur
Electronics,14.2,False,Johor Bahru
Furniture,45.6,False,Kuala Lumpur
Clothing,1.3,False,Kota Kinabalu
Documents,1.7,False,Penang
Electronics,16.7,True,Kuala Lumpur
Machinery,64.7,False,Johor Bahru
Electronics,18.6,True,Kota Kinabalu
Electronics,19.4,False,Penang
Furniture,26.4,False,Kuching
Food,1.0,True,Penang
Food,3.2,True,Kota Kinabalu
Documents,1.2,False,Johor Bahru
Machinery,43.9,True,Johor Bahru
Documents,1.3,False,Penang
Clothing,1.9,False,Kuala Lumpur
Machinery,47.7,False,Kuala Lumpur
Documents,2.0,False,Johor Bahru
Electronics,16.9,True,Kuala Lumpur
Documents,0.9,False,Kuching
Food,6.0,False,Kuala Lumpur
Documents,0.9,False,Kota Kinabalu
Machinery,42.7,False,Penang
Electronics,6.5,True,Kuching
Furniture,44.6,False,Kuching
Documents,0.8,False,Kuching
Clothing,4.8,False,Penang
Food,6.4,True,Kota Kinabalu
Documents,1.9,True,Kuala Lumpur
Furniture,47.5,True,Johor Bahru
Documents,0.7,False,Kuala Lumpur
Clothing,0.7,False,Kota Kinabalu
Documents,0.8,False,Kuala Lumpur
Food,9.5,False,Johor Bahru
Food,3.0,True,Kuala Lumpur
Food,8.8,False,Kuala Lumpur
Furniture,33.1,False,Kota Kinabalu
Electronics,15.9,True,Penang
Food,9.7,False,Penang
Machinery,61.4,False,Kota Kinabalu
Machinery,53.1,False,Johor Bahru
Clothing,2.8,False,Kuching
Documents,1.7,False,Johor Bahru
Documents,1.4,False,Kuala Lumpur
Furniture,46.1,False,Kota Kinabalu
Food,9.4,True,Kota Kinabalu
Clothing,0.9,False,Kota Kinabalu
Furniture,24.9,False,Kuala Lumpur
Food,7.6,True,Johor Bahru
Machinery,63.5,False,Johor Bahru
Documents,0.5,False,Penang
Clothing,1.9,False,Kuching
Documents,1.2,False,Kota Kinabalu
Documents,0.5,False,Penang
Machinery,58.7,False,Penang
Documents,0.5,False,Kota Kinabalu
Documents,1.2,False,Kuala Lumpur
Clothing,0.7,False,Kota Kinabalu
Food,9.4,False,Kuala Lumpur
Electronics,11.9,True,Kuala Lumpur
Clothing,3.5,False,Penang
Electronics,5.2,True,Kuala Lumpur
Documents,0.8,False,Kota Kinabalu
Furniture,42.5,False,Penang
Documents,0.5,False,Johor Bahru
Electronics,15.2,True,Kuala Lumpur
Machinery,32.6,False,Kuala Lumpur
Documents,0.6,False,Kota Kinabalu
Electronics,14.4,True,Penang
Furniture,24.9,False,Kota Kinabalu
Electronics,14.5,True,Johor Bahru
Electronics,12.2,True,Kota Kinabalu
Clothing,0.8,False,Kota Kinabalu
Food,7.8,True,Kuching
Clothing,3.5,False,Penang
Clothing,2.0,False,Penang
Food,7.1,False,Kuala Lumpur
Clothing,4.1,False,Kuching
Food,9.6,True,Kota Kinabalu
Clothing,2.5,False,Penang
Clothing,1.6,True,Penang
Food,4.9,True,Kuching
Electronics,9.1,True,Penang
Documents,0.6,True,Penang
Clothing,1.5,False,Kota Kinabalu
Electronics,15.4,True,Penang
Electronics,6.0,True,Penang
Clothing,2.2,False,Kuala Lumpur
Machinery,51.2,False,Kuching
Clothing,4.4,False,Kuala Lumpur
Machinery,49.1,False,Kota Kinabalu
Machinery,64.5,False,Kuching
Documents,1.7,False,Penang
Furniture,39.0,True,Johor Bahru
Documents,1.9,False,Penang
Documents,0.7,True,Johor Bahru
Documents,1.5,True,Penang
Machinery,46.4,True,Johor Bahru
Clothing,3.3,True,Penang
Food,4.2,False,Kuala Lumpur
Electronics,6.7,True,Penang
Documents,1.1,False,Kuala Lumpur
Electronics,5.6,True,Penang
Machinery,43.8,False,Kuala Lumpur
Food,8.9,True,Penang
Machinery,54.9,False,Kota Kinabalu
Clothing,1.8,False,Kuching
Clothing,1.9,False,Kota Kinabalu
Food,5.8,True,Kuala Lumpur
Documents,1.9,False,Kuala Lumpur
Electronics,10.5,True,Johor Bahru
Clothing,1.7,False,Kuching
Electronics,12.7,True,Kuala Lumpur
Clothing,0.7,False,Kota Kinabalu
Food,7.4,True,Johor Bahru
Furniture,49.2,True,Johor Bahru
Documents,0.7,False,Johor Bahru
Documents,1.6,False,Kota Kinabalu
Clothing,4.9,False,Penang
Clothing,3.0,False,Johor Bahru
Electronics,16.2,True,Kuching
Documents,2.0,False,Kuching
Electronics,12.2,True,Kuala Lumpur
Furniture,42.0,True,Kota Kinabalu
Clothing,1.6,False,Kuching
Electronics,17.8,False,Johor Bahru
Furniture,23.1,False,Johor Bahru
Food,8.8,True,Kuala Lumpur
Documents,1.6,False,Penang
Electronics,10.0,True,Kuala Lumpur
Machinery,69.2,False,Johor Bahru
Furniture,29.0,False,Kuala Lumpur
Electronics,17.6,True,Johor Bahru
Documents,1.3,False,Kuala Lumpur
Documents,1.9,False,Johor Bahru
Clothing,2.4,False,Penang
Documents,2.0,False,Penang
Electronics,19.6,True,Penang
Machinery,47.2,False,Johor Bahru
Clothing,4.8,False,Penang
Machinery,43.6,False,Kuala Lumpur
Electronics,19.7,True,Penang
Documents,1.1,False,Penang
Clothing,4.5,False,Kuching
Furniture,48.8,False,Johor Bahru
Furniture,33.2,False,Penang
Documents,1.4,False,Kuala Lumpur
Furniture,40.9,False,Kuala Lumpur
Clothing,1.9,False,Kota Kinabalu
Food,4.0,True,Johor Bahru
Clothing,1.3,False,Kuala Lumpur
Electronics,6.1,True,Penang
Food,6.4,False,Kota Kinabalu
Machinery,33.3,False,Kota Kinabalu
Food,4.7,False,Kota Kinabalu
Food,7.5,True,Kuala Lumpur
Clothing,2.5,True,Kuala Lumpur
Electronics,19.5,True,Kuala Lumpur
Food,9.9,False,Penang
Furniture,45.6,False,Kuala Lumpur
Machinery,47.2,True,Penang
Documents,1.0,True,Kuching
Electronics,12.6,True,Penang
Food,8.1,True,Kuching
Machinery,50.2,False,Kota Kinabalu
Machinery,56.7,False,Johor Bahru
Electronics,6.0,True,Kuching
Documents,1.9,False,Johor Bahru
Machinery,48.2,False,Kota Kinabalu
Documents,1.7,False,Kuching
Food,3.4,True,Kota Kinabalu
Machinery,48.3,False,Penang
Food,1.9,False,Kota Kinabalu
Documents,1.5,False,Kuching
Furniture,25.4,False,Johor Bahru
Documents,1.2,False,Kuala Lumpur
Clothing,1.7,True,Johor Bahru
Machinery,50.0,False,Kuching
Food,8.3,False,Johor Bahru
Furniture,33.5,False,Johor Bahru
Clothing,4.5,False,Kuala Lumpur
Documents,1.6,False,Kuching
Documents,1.6,False,Kuching
Food,4.4,True,Johor Bahru
Furniture,43.2,True,Penang
Food,5.1,True,Kuching
Electronics,10.1,True,Penang
Machinery,43.1,False,Johor Bahru
Clothing,1.4,True,Penang
Clothing,0.7,False,Penang
Documents,1.7,False,Johor Bahru
Food,9.0,False,Kota Kinabalu
Documents,1.2,False,Kota Kinabalu
Furniture,35.0,True,Kuala Lumpur
Electronics,13.6,True,Penang
Furniture,44.0,False,Johor Bahru
Documents,1.8,False,Penang
Machinery,35.1,False,Johor Bahru
Electronics,15.4,True,Johor Bahru
Machinery,33.3,False,Johor Bahru
Food,3.8,False,Kota Kinabalu
Machinery,67.3,True,Johor Bahru
Furniture,39.1,False,Kuching
Clothing,2.9,False,Kuala Lumpur
Furniture,21.0,True,Kuala Lumpur
Food,8.2,False,Penang
Clothing,3.8,False,Kuching
Clothing,2.0,False,Kota Kinabalu
Furniture,33.7,False,Kuching
Clothing,4.4,False,Kota Kinabalu
Furniture,36.7,True,Kota Kinabalu
Food,4.8,True,Kuala Lumpur
Documents,0.9,False,Johor Bahru
Documents,1.3,False,Johor Bahru
Clothing,3.9,False,Johor Bahru
Furniture,48.5,False,Johor Bahru
Food,10.0,False,Penang
Clothing,4.5,False,Penang
Electronics,14.5,True,Penang
Furniture,43.9,True,Kuching
Electronics,8.7,False,Kuala Lumpur
Documents,1.0,False,Johor Bahru
Furniture,46.5,False,Kuching
Food,5.0,False,Kota Kinabalu
Machinery,47.3,False,Penang
Clothing,4.5,False,Kuala Lumpur
Machinery,61.4,True,Kuching
Food,3.7,True,Kota Kinabalu
Machinery,34.3,True,Penang
Machinery,44.6,False,Kuala Lumpur
Furniture,38.6,False,Kuala Lumpur
Machinery,58.8,False,Kuching
Electronics,5.1,True,Penang
Electronics,10.5,True,Johor Bahru
Furniture,45.5,False,Kota Kinabalu
Electronics,11.7,False,Penang
Clothing,3.8,False,Penang
Furniture,36.9,False,Kuala Lumpur
Clothing,1.0,False,Johor Bahru
Documents,1.4,False,Kuala Lumpur
Electronics,14.0,True,Johor Bahru
Furniture,39.8,False,Kuala Lumpur
Clothing,2.1,False,Kuching
Food,9.4,False,Kuching
Furniture,36.7,True,Kuala Lumpur
Furniture,35.1,True,Kota Kinabalu
Furniture,49.5,False,Kuala Lumpur
Electronics,7.5,True,Johor Bahru
Documents,1.7,False,Penang
Furniture,36.1,True,Kuala Lumpur
Furniture,47.1,False,Johor Bahru
Food,1.2,True,Penang
Clothing,0.8,False,Kuala Lumpur
Machinery,59.5,False,Johor Bahru
Furniture,44.7,False,Kuala Lumpur
Furniture,27.8,True,Kota Kinabalu
Electronics,14.7,True,Kota Kinabalu
Food,5.6,True,Kuching
Clothing,2.2,False,Kuching
Clothing,1.7,False,Kuching
Documents,1.3,False,Kuala Lumpur
Electronics,16.6,True,Kuching
Furniture,21.7,False,Kuching
Documents,2.0,False,Kuala Lumpur
Clothing,2.6,False,Kuching
Food,1.8,True,Kota Kinabalu
Food,1.3,False,Kuala Lumpur
Food,7.5,True,Kuala Lumpur
Furniture,29.0,False,Kuching
Food,4.6,False,Johor Bahru
Clothing,1.6,False,Penang
Machinery,65.1,False,Kuala Lumpur
Food,6.0,True,Kuala Lumpur
Furniture,28.1,False,Penang
Machinery,44.8,False,Johor Bahru
Clothing,3.3,False,Kota Kinabalu
Furniture,29.5,True,Kuching
Clothing,3.4,False,Johor Bahru
Clothing,2.5,False,Kuching
Food,8.6,False,Penang
Food,8.9,False,Kuching
Furniture,39.4,False,Kota Kinabalu
Furniture,44.5,False,Penang
Documents,1.6,False,Kota Kinabalu
Clothing,4.7,False,Kota Kinabalu
Machinery,35.9,False,Penang
Documents,0.9,True,Kuching
Furniture,32.5,False,Kuala Lumpur
Furniture,37.0,True,Kota Kinabalu
Machinery,62.6,False,Johor Bahru
Machinery,35.1,False,Johor Bahru
Furniture,48.0,False,Kuching
Furniture,29.3,False,Kuala Lumpur
Machinery,52.0,False,Johor Bahru
Documents,0.9,False,Penang
Documents,1.9,False,Kuching
Machinery,50.2,False,Kuching
Documents,2.0,False,Penang
Machinery,51.4,True,Johor Bahru
Documents,1.8,False,Kota Kinabalu
Furniture,48.1,False,Kota Kinabalu
Furniture,31.6,False,Penang
Clothing,4.0,False,Penang
Machinery,34.0,True,Kuching
Electronics,18.7,True,Kuching
Clothing,2.5,False,Kuching
Furniture,21.8,False,Penang
Machinery,54.6,False,Kuala Lumpur
Electronics,10.7,False,Johor Bahru
Documents,1.5,False,Kuala Lumpur
Food,4.4,False,Kuala Lumpur
Electronics,9.7,False,Penang
Electronics,18.5,True,Johor Bahru
Food,4.1,True,Kuching
Food,4.3,False,Penang
Documents,1.0,False,Johor Bahru
Clothing,0.7,True,Penang
